student_id,subject,it1_score,it2_score,final_score,roll_avg_w4,roll_avg_w8,roll_avg_w12,assignment_avg,score_trend,weighted_score
STU0371,Data Structures & Algorithms,37.5,36.9,98.4,65.6,69.8,0,67.4,0,67.8
STU0371,Statistics for AI,9.4,7.7,74.0,41.8,38.3,0,40.5,0,41.3
STU0372,Machine Learning,26.5,34.0,33.8,36.1,26.9,0,34.0,0,32.0
STU0372,Deep Learning,31.3,59.9,65.2,43.5,52.8,0,52.0,0,55.4
STU0372,Python for AI,61.9,67.6,89.6,59.0,71.8,0,72.3,0,77.2
STU0372,Data Structures & Algorithms,80.9,87.5,100.0,82.5,99.9,0,93.1,0,92.1
STU0372,Statistics for AI,74.6,97.9,98.0,86.0,98.5,0,94.6,0,92.1
STU0373,Machine Learning,78.8,88.8,58.2,81.7,87.2,0,86.2,0,71.0
STU0373,Deep Learning,91.4,86.0,100.0,100.0,100.0,0,100.0,0,94.4
STU0373,Python for AI,85.6,98.1,96.3,97.2,99.4,0,98.8,0,94.1
STU0373,Data Structures & Algorithms,51.6,72.3,39.1,61.8,66.0,0,64.5,0,50.5
STU0373,Statistics for AI,86.3,89.1,94.7,99.5,100.0,0,99.8,0,91.2
STU0374,Machine Learning,27.3,23.8,35.6,42.7,36.5,0,39.2,0,30.6
STU0374,Deep Learning,12.9,7.0,38.3,43.2,25.7,0,35.5,0,24.1
STU0374,Python for AI,32.0,26.0,34.1,41.6,36.4,0,38.9,0,31.5
STU0374,Data Structures & Algorithms,19.0,28.6,32.9,36.7,42.8,0,41.4,0,28.3
STU0374,Statistics for AI,21.4,7.7,0.0,22.4,22.7,0,22.9,0,7.3
STU0375,Machine Learning,86.9,88.2,33.1,77.0,79.6,0,76.9,0,60.3
STU0375,Deep Learning,68.9,51.0,24.1,55.9,47.9,0,53.1,0,42.0
STU0375,Python for AI,83.0,83.5,46.2,79.6,81.5,0,81.5,0,64.7
STU0375,Data Structures & Algorithms,63.7,35.5,14.7,51.0,47.4,0,49.0,0,32.1
STU0375,Statistics for AI,84.1,85.6,32.5,85.0,79.5,0,78.8,0,58.7
STU0376,Machine Learning,65.1,59.4,33.4,52.4,47.5,0,49.8,0,47.8
STU0376,Deep Learning,30.8,48.5,34.0,38.4,42.8,0,39.8,0,36.8
STU0376,Python for AI,50.2,44.1,48.0,56.3,55.3,0,57.3,0,47.6
STU0376,Data Structures & Algorithms,20.6,19.4,20.9,34.6,32.2,0,34.9,0,20.5
STU0376,Statistics for AI,87.5,80.7,87.9,94.6,94.7,0,94.9,0,86.0
STU0377,Machine Learning,18.4,0.0,14.7,27.2,28.5,0,27.1,0,12.0
STU0377,Deep Learning,19.7,30.4,27.5,34.6,42.5,0,38.5,0,26.3
STU0377,Python for AI,78.3,65.2,68.8,76.5,79.7,0,81.3,0,70.2
STU0377,Data Structures & Algorithms,34.2,24.3,39.9,50.2,52.0,0,52.4,0,34.6
STU0377,Statistics for AI,82.0,97.7,79.1,83.1,86.6,0,88.3,0,84.5
STU0378,Machine Learning,32.3,14.3,48.5,27.4,20.7,0,32.2,0,35.9
STU0378,Deep Learning,41.1,32.3,73.7,63.0,43.3,0,63.9,0,55.2
STU0378,Python for AI,20.5,36.7,34.4,35.4,25.0,0,35.6,0,31.5
STU0378,Data Structures & Algorithms,54.2,34.2,70.1,65.0,41.2,0,59.5,0,57.1
STU0378,Statistics for AI,30.3,34.3,71.9,56.4,55.4,0,66.5,0,52.1
STU0379,Machine Learning,57.2,36.9,39.7,67.6,58.8,0,62.7,0,43.4
STU0379,Deep Learning,30.9,37.7,39.7,51.0,52.8,0,49.6,0,37.0
STU0379,Python for AI,84.2,79.4,76.7,84.1,76.9,0,78.8,0,79.3
STU0379,Data Structures & Algorithms,62.3,60.9,62.1,62.3,57.2,0,58.6,0,61.8
STU0379,Statistics for AI,52.9,56.1,44.5,62.9,57.0,0,60.7,0,49.5
STU0380,Machine Learning,65.8,61.7,49.9,72.0,68.1,0,69.8,0,56.8
STU0380,Deep Learning,29.0,19.0,22.4,40.0,37.2,0,41.5,0,23.2
STU0380,Python for AI,53.5,44.8,56.5,53.0,54.1,0,54.0,0,52.8
STU0380,Data Structures & Algorithms,51.0,38.0,19.8,39.6,36.7,0,38.4,0,32.2
STU0380,Statistics for AI,57.4,57.2,38.2,59.8,59.8,0,63.1,0,47.8
STU0381,Machine Learning,61.4,58.4,55.5,58.5,61.6,0,55.7,0,57.7
STU0381,Deep Learning,100.0,73.5,78.0,94.6,90.2,0,89.7,0,82.4
STU0381,Python for AI,95.7,90.0,85.6,100.0,100.0,0,100.0,0,89.2
STU0381,Data Structures & Algorithms,41.8,41.9,63.1,66.3,58.5,0,62.5,0,52.5
STU0381,Statistics for AI,45.0,46.6,41.3,54.8,57.3,0,56.4,0,43.6
STU0382,Machine Learning,4.7,37.8,0.0,18.4,22.5,0,20.6,0,10.6
STU0382,Deep Learning,44.4,57.2,60.3,43.7,55.0,0,52.1,0,55.5
STU0382,Python for AI,47.2,55.9,69.7,67.1,62.5,0,65.9,0,60.6
STU0382,Data Structures & Algorithms,14.5,28.7,18.7,25.3,23.1,0,25.9,0,20.1
STU0382,Statistics for AI,32.6,38.4,24.8,42.4,41.3,0,42.3,0,30.2
STU0383,Machine Learning,36.0,50.7,57.1,52.7,51.4,0,52.1,0,50.2
STU0383,Deep Learning,30.4,33.5,33.6,52.1,40.2,0,47.0,0,32.7
STU0383,Python for AI,58.1,77.2,49.1,85.9,84.6,0,83.1,0,58.4
STU0383,Data Structures & Algorithms,52.1,51.4,57.0,59.3,52.0,0,55.3,0,54.4
STU0383,Statistics for AI,83.6,87.0,74.6,90.2,72.8,0,79.7,0,80.0
STU0384,Machine Learning,27.7,19.3,55.7,47.6,38.1,0,43.8,0,39.6
STU0384,Deep Learning,97.1,86.7,82.4,98.5,99.2,0,99.1,0,87.2
STU0384,Python for AI,74.6,56.9,64.1,73.9,65.0,0,69.6,0,64.9
STU0384,Data Structures & Algorithms,70.6,60.7,51.0,77.4,72.2,0,73.0,0,58.3
STU0384,Statistics for AI,44.5,37.9,24.5,38.7,35.2,0,37.5,0,32.9
STU0385,Machine Learning,42.0,39.3,85.7,67.4,68.7,0,68.9,0,63.2
STU0385,Deep Learning,25.2,13.0,60.2,35.1,28.8,0,35.1,0,39.6
STU0385,Python for AI,50.5,45.3,76.6,73.4,73.9,0,74.7,0,62.3
STU0385,Data Structures & Algorithms,36.9,26.9,71.3,65.8,59.6,0,58.6,0,51.6
STU0385,Statistics for AI,69.9,62.9,100.0,78.1,85.2,0,84.5,0,83.2
STU0386,Machine Learning,20.8,28.4,22.6,32.2,29.7,0,29.5,0,23.6
STU0386,Deep Learning,38.8,23.2,11.6,56.8,47.4,0,47.3,0,21.3
STU0386,Python for AI,81.6,66.3,58.2,93.1,79.1,0,81.5,0,66.1
STU0386,Data Structures & Algorithms,88.6,63.6,59.4,86.2,79.9,0,75.9,0,67.7
STU0386,Statistics for AI,59.4,92.1,50.3,72.5,79.0,0,74.9,0,63.0
STU0387,Machine Learning,4.9,6.7,15.4,11.9,22.4,0,20.2,0,10.6
STU0387,Deep Learning,39.3,38.6,21.2,35.2,42.5,0,37.2,0,30.1
STU0387,Python for AI,40.0,31.2,14.8,37.0,34.6,0,35.2,0,25.2
STU0387,Data Structures & Algorithms,20.5,25.2,18.4,35.0,41.0,0,33.7,0,20.6
STU0387,Statistics for AI,48.4,73.2,51.9,67.2,73.9,0,71.0,0,56.3
STU0388,Machine Learning,57.6,84.6,72.7,70.8,84.1,0,80.6,0,71.9
STU0388,Deep Learning,83.7,91.1,96.1,92.1,89.8,0,90.8,0,91.7
STU0388,Python for AI,86.9,87.7,73.4,85.2,87.6,0,87.3,0,80.3
STU0388,Data Structures & Algorithms,98.6,100.0,85.0,91.7,99.4,0,93.0,0,92.1
STU0388,Statistics for AI,30.7,30.6,33.4,33.1,33.4,0,34.1,0,32.0
STU0389,Machine Learning,0.0,0.0,44.9,11.9,8.9,0,10.8,0,22.4
STU0389,Deep Learning,0.0,0.0,18.7,30.3,24.6,0,24.9,0,9.4
STU0389,Python for AI,23.1,14.8,61.9,36.5,31.1,0,36.1,0,40.4
STU0389,Data Structures & Algorithms,12.6,21.7,55.9,29.2,49.4,0,42.3,0,36.5
STU0389,Statistics for AI,0.0,9.4,50.2,26.0,26.0,0,26.5,0,27.4
STU0390,Machine Learning,51.6,50.7,41.1,45.0,53.5,0,50.1,0,46.1
STU0390,Deep Learning,48.5,55.0,55.8,51.8,53.1,0,56.8,0,53.8
STU0390,Python for AI,51.2,61.6,33.6,55.4,58.1,0,57.5,0,45.0
STU0390,Data Structures & Algorithms,50.9,31.0,45.9,52.1,38.4,0,45.8,0,43.5
STU0390,Statistics for AI,70.3,67.2,77.5,88.6,81.6,0,87.9,0,73.1
STU0391,Machine Learning,37.2,57.3,58.4,46.7,55.9,0,56.3,0,52.8
STU0391,Deep Learning,21.8,36.8,19.0,24.2,39.1,0,33.9,0,24.2
STU0391,Python for AI,40.2,46.1,41.0,47.3,48.0,0,48.5,0,42.1
STU0391,Data Structures & Algorithms,48.6,71.0,64.1,55.9,67.4,0,61.6,0,62.0
STU0391,Statistics for AI,37.0,26.9,36.3,30.9,36.6,0,33.6,0,34.2
STU0392,Machine Learning,69.0,63.4,49.7,80.2,80.4,0,78.3,0,57.9
STU0392,Deep Learning,97.3,77.5,70.6,99.3,92.0,0,93.2,0,79.0
STU0392,Python for AI,58.7,48.9,61.7,73.0,61.7,0,66.7,0,57.8
STU0392,Data Structures & Algorithms,74.0,87.6,78.0,82.0,79.0,0,80.6,0,79.4
STU0392,Statistics for AI,78.2,76.8,95.7,80.6,79.8,0,81.5,0,86.6
STU0393,Machine Learning,40.0,50.2,38.6,48.7,53.5,0,50.9,0,41.9
STU0393,Deep Learning,52.3,71.1,48.2,68.5,63.9,0,67.0,0,54.9
STU0393,Python for AI,99.1,92.1,92.5,94.1,85.0,0,92.6,0,94.0
STU0393,Data Structures & Algorithms,98.7,96.6,84.7,98.8,99.8,0,98.7,0,91.2
STU0393,Statistics for AI,46.0,49.9,20.3,46.4,39.0,0,37.9,0,34.1
STU0394,Machine Learning,26.1,36.1,35.7,45.8,42.0,0,42.9,0,33.4
STU0394,Deep Learning,39.7,25.2,40.1,47.5,40.2,0,44.7,0,36.3
STU0394,Python for AI,39.6,71.4,48.0,47.0,51.9,0,49.4,0,51.7
STU0394,Data Structures & Algorithms,18.9,25.4,18.2,32.3,34.0,0,34.2,0,20.2
STU0394,Statistics for AI,43.3,59.2,37.5,63.6,54.9,0,56.9,0,44.4
STU0395,Machine Learning,2.8,12.1,10.2,21.2,25.2,0,24.7,0,8.8
STU0395,Deep Learning,52.9,54.1,88.2,63.4,71.8,0,73.1,0,70.8
STU0395,Python for AI,27.2,42.0,32.0,31.6,45.1,0,39.8,0,33.3
STU0395,Data Structures & Algorithms,36.3,23.0,47.7,33.8,44.6,0,43.1,0,38.7
STU0395,Statistics for AI,32.8,38.1,34.0,45.1,47.9,0,49.0,0,34.7
STU0396,Machine Learning,17.9,15.8,37.5,24.1,35.1,0,31.9,0,27.2
STU0396,Deep Learning,25.9,31.2,37.6,25.2,41.7,0,33.8,0,33.1
STU0396,Python for AI,48.3,60.0,71.3,63.6,57.4,0,64.7,0,62.7
STU0396,Data Structures & Algorithms,80.7,73.3,72.4,62.1,69.2,0,71.8,0,74.7
STU0396,Statistics for AI,62.1,84.8,55.1,54.0,74.3,0,65.0,0,64.3
STU0397,Machine Learning,32.8,51.4,54.9,58.3,47.8,0,59.6,0,48.5
STU0397,Deep Learning,20.2,17.3,51.9,43.7,34.8,0,44.4,0,35.3
STU0397,Python for AI,34.4,23.2,58.6,43.6,35.8,0,41.9,0,43.7
STU0397,Data Structures & Algorithms,53.0,44.0,97.8,74.4,57.0,0,73.0,0,73.2
STU0397,Statistics for AI,14.1,42.6,82.3,48.9,42.6,0,53.0,0,55.3
STU0398,Machine Learning,18.2,14.7,17.7,28.9,26.8,0,26.0,0,17.0
STU0398,Deep Learning,82.1,73.3,74.4,86.6,89.8,0,86.4,0,76.0
STU0398,Python for AI,73.1,37.1,50.2,66.8,50.4,0,57.5,0,52.6
STU0398,Data Structures & Algorithms,72.0,58.9,74.9,75.1,74.8,0,74.9,0,70.2
STU0398,Statistics for AI,22.2,28.4,28.5,35.2,41.4,0,37.2,0,26.9
STU0399,Machine Learning,0.0,13.3,1.2,17.1,13.8,0,14.3,0,3.9
STU0399,Deep Learning,42.0,60.1,54.7,59.7,66.0,0,63.7,0,52.9
STU0399,Python for AI,17.8,33.6,36.1,35.6,29.0,0,32.4,0,30.9
STU0399,Data Structures & Algorithms,37.8,9.9,33.3,45.4,36.2,0,38.2,0,28.6
STU0399,Statistics for AI,6.6,14.4,7.2,31.4,27.3,0,27.0,0,8.9
STU0400,Machine Learning,26.5,47.0,85.1,76.6,70.4,0,73.0,0,60.9
STU0400,Deep Learning,46.8,48.9,78.5,55.7,54.8,0,53.1,0,63.2
STU0400,Python for AI,36.6,58.3,79.5,65.6,65.6,0,66.4,0,63.5
STU0400,Data Structures & Algorithms,53.4,78.4,100.0,82.8,96.9,0,89.6,0,82.9
STU0400,Statistics for AI,55.3,82.9,100.0,90.8,86.2,0,89.5,0,84.5
STU0401,Machine Learning,53.1,74.9,93.7,74.7,80.8,0,80.8,0,78.8
STU0401,Deep Learning,37.2,33.1,66.8,69.1,59.6,0,61.7,0,51.0
STU0401,Python for AI,6.4,23.6,28.6,36.2,38.7,0,35.1,0,21.8
STU0401,Data Structures & Algorithms,9.7,21.1,66.7,43.3,44.7,0,46.0,0,41.1
STU0401,Statistics for AI,35.9,29.3,48.5,56.3,51.5,0,49.1,0,40.5
STU0402,Machine Learning,89.8,90.8,87.2,98.2,95.5,0,97.9,0,88.8
STU0402,Deep Learning,54.1,47.0,59.5,58.2,57.1,0,59.9,0,55.0
STU0402,Python for AI,94.2,87.3,84.8,100.0,100.0,0,100.0,0,87.8
STU0402,Data Structures & Algorithms,48.0,36.1,49.5,52.6,58.9,0,57.1,0,45.8
STU0402,Statistics for AI,38.3,58.3,46.9,57.1,63.4,0,59.3,0,47.6
STU0403,Machine Learning,79.9,62.1,11.0,65.4,58.1,0,61.1,0,41.0
STU0403,Deep Learning,30.8,14.5,0.0,28.6,31.5,0,27.6,0,11.3
STU0403,Python for AI,75.7,75.4,51.8,81.9,71.6,0,78.4,0,63.7
STU0403,Data Structures & Algorithms,89.1,90.0,53.9,84.0,87.4,0,88.0,0,71.7
STU0403,Statistics for AI,62.5,70.3,14.3,64.9,68.4,0,67.4,0,40.3
STU0404,Machine Learning,82.8,77.9,56.1,78.4,70.7,0,73.4,0,68.2
STU0404,Deep Learning,81.1,77.5,73.9,82.5,81.9,0,79.1,0,76.6
STU0404,Python for AI,90.5,79.0,84.1,78.9,78.0,0,77.5,0,84.4
STU0404,Data Structures & Algorithms,66.7,62.6,55.0,69.9,72.6,0,70.4,0,59.8
STU0404,Statistics for AI,60.1,76.2,75.9,84.9,72.1,0,77.5,0,72.0
STU0405,Machine Learning,63.7,26.8,19.2,37.3,42.6,0,40.5,0,32.2
STU0405,Deep Learning,64.0,60.0,63.1,58.8,62.9,0,62.4,0,62.6
STU0405,Python for AI,34.5,24.4,18.7,26.3,35.9,0,30.5,0,24.1
STU0405,Data Structures & Algorithms,70.4,58.6,35.4,54.4,58.3,0,54.3,0,50.0
STU0405,Statistics for AI,76.4,90.9,77.2,74.0,89.1,0,81.1,0,80.5
STU0406,Machine Learning,14.5,29.5,48.7,45.9,51.0,0,44.8,0,35.3
STU0406,Deep Learning,0.0,0.0,60.3,33.7,32.5,0,32.5,0,30.2
STU0406,Python for AI,7.4,24.0,35.7,28.6,33.1,0,31.9,0,25.7
STU0406,Data Structures & Algorithms,59.4,40.7,100.0,74.1,67.6,0,68.5,0,75.0
STU0406,Statistics for AI,41.7,4.5,70.8,49.5,46.8,0,48.9,0,47.0
STU0407,Machine Learning,81.3,80.5,81.1,78.8,84.6,0,81.8,0,81.0
STU0407,Deep Learning,90.4,88.9,86.3,93.3,93.2,0,92.7,0,88.0
STU0407,Python for AI,76.9,83.9,92.2,91.3,91.4,0,92.7,0,86.3
STU0407,Data Structures & Algorithms,80.8,75.0,66.1,77.3,83.1,0,78.4,0,72.0
STU0407,Statistics for AI,44.6,41.4,51.0,57.1,64.3,0,60.0,0,47.0
STU0408,Machine Learning,60.8,49.0,34.5,51.3,53.4,0,54.5,0,44.7
STU0408,Deep Learning,60.3,37.4,44.9,59.7,43.0,0,51.1,0,46.9
STU0408,Python for AI,87.3,87.4,86.7,99.0,100.0,0,99.7,0,87.0
STU0408,Data Structures & Algorithms,93.4,82.9,91.0,97.6,98.7,0,98.8,0,89.6
STU0408,Statistics for AI,50.5,40.6,46.8,67.1,58.9,0,61.0,0,46.2
STU0409,Machine Learning,96.8,100.0,89.5,96.3,95.1,0,93.7,0,93.9
STU0409,Deep Learning,54.0,42.7,50.5,52.0,41.0,0,47.5,0,49.4
STU0409,Python for AI,42.5,38.1,42.8,57.8,49.5,0,54.8,0,41.6
STU0409,Data Structures & Algorithms,40.2,49.9,28.4,55.7,46.7,0,48.4,0,36.7
STU0409,Statistics for AI,89.9,79.7,90.2,85.2,83.8,0,85.2,0,87.5
STU0410,Machine Learning,18.5,0.0,15.2,21.1,25.2,0,22.2,0,12.3
STU0410,Deep Learning,24.8,37.4,21.8,28.0,34.5,0,30.5,0,26.4
STU0410,Python for AI,13.0,13.9,10.3,24.3,22.0,0,24.6,0,11.9
STU0410,Data Structures & Algorithms,29.5,34.7,31.1,34.8,31.1,0,31.6,0,31.6
STU0410,Statistics for AI,48.1,48.3,50.1,64.2,50.4,0,55.7,0,49.1
STU0411,Machine Learning,17.9,19.8,46.3,32.7,27.5,0,33.7,0,32.6
STU0411,Deep Learning,15.6,17.9,26.1,29.8,35.2,0,34.7,0,21.4
STU0411,Python for AI,71.1,81.6,69.8,74.6,80.4,0,80.4,0,73.1
STU0411,Data Structures & Algorithms,38.4,63.6,34.6,43.7,51.5,0,49.1,0,42.8
STU0411,Statistics for AI,72.2,92.4,95.1,87.2,90.8,0,90.4,0,88.7
STU0412,Machine Learning,79.7,64.0,71.9,86.3,79.7,0,82.3,0,71.8
STU0412,Deep Learning,32.5,32.6,27.8,40.8,45.8,0,44.1,0,30.2
STU0412,Python for AI,63.9,74.3,39.5,79.6,66.9,0,72.4,0,54.3
STU0412,Data Structures & Algorithms,45.4,38.6,27.9,43.8,34.3,0,38.5,0,35.0
STU0412,Statistics for AI,53.0,85.5,64.0,77.7,73.5,0,74.9,0,66.6
STU0413,Machine Learning,32.1,57.3,91.2,60.0,59.7,0,60.3,0,67.9
STU0413,Deep Learning,0.0,24.6,54.3,33.1,34.2,0,34.3,0,33.3
STU0413,Python for AI,19.4,11.0,62.8,52.6,34.0,0,45.2,0,39.0
STU0413,Data Structures & Algorithms,28.0,9.8,56.4,51.8,40.0,0,45.9,0,37.6
STU0413,Statistics for AI,14.3,0.3,60.2,26.0,25.0,0,28.7,0,33.8
STU0414,Machine Learning,20.3,48.7,53.7,54.9,55.5,0,58.9,0,44.1
STU0414,Deep Learning,18.9,23.2,17.2,43.6,40.4,0,40.3,0,19.2
STU0414,Python for AI,30.4,28.2,42.8,47.1,47.6,0,44.7,0,36.0
STU0414,Data Structures & Algorithms,25.2,35.7,31.5,47.1,50.4,0,52.7,0,31.0
STU0414,Statistics for AI,28.8,29.3,15.0,39.5,40.9,0,39.4,0,22.0
STU0415,Machine Learning,45.5,56.0,68.6,72.0,66.5,0,67.7,0,59.7
STU0415,Deep Learning,95.6,86.6,100.0,95.7,100.0,0,96.9,0,95.6
STU0415,Python for AI,70.8,66.9,59.1,73.2,76.4,0,72.8,0,64.0
STU0415,Data Structures & Algorithms,24.6,25.2,34.8,33.1,34.3,0,35.8,0,29.9
STU0415,Statistics for AI,33.2,40.5,34.9,37.5,39.2,0,36.7,0,35.9
STU0416,Machine Learning,2.1,4.5,37.0,20.3,22.1,0,20.8,0,20.2
STU0416,Deep Learning,0.1,12.4,43.0,32.7,34.6,0,35.0,0,24.6
STU0416,Python for AI,5.9,25.3,66.3,35.8,46.2,0,41.0,0,40.9
STU0416,Data Structures & Algorithms,11.1,0.0,48.1,18.2,20.0,0,23.4,0,26.9
STU0416,Statistics for AI,0.0,19.0,39.6,15.6,25.8,0,23.1,0,24.6
STU0417,Machine Learning,28.8,32.2,15.4,29.9,28.5,0,30.5,0,23.0
STU0417,Deep Learning,57.4,58.7,72.7,69.7,70.4,0,70.7,0,65.4
STU0417,Python for AI,97.5,96.5,82.8,96.7,95.9,0,93.5,0,89.9
STU0417,Data Structures & Algorithms,41.5,41.3,40.1,51.2,50.0,0,47.4,0,40.8
STU0417,Statistics for AI,45.1,32.6,42.7,50.4,35.6,0,43.2,0,40.8
STU0418,Machine Learning,86.2,74.5,63.6,79.1,85.8,0,80.3,0,72.0
STU0418,Deep Learning,76.0,98.0,64.8,80.7,94.6,0,88.1,0,75.9
STU0418,Python for AI,77.6,91.3,77.9,93.1,92.2,0,91.5,0,81.2
STU0418,Data Structures & Algorithms,97.3,91.2,100.0,96.5,99.7,0,98.7,0,97.1
STU0418,Statistics for AI,74.8,77.9,69.5,75.1,80.6,0,80.1,0,72.9
STU0419,Machine Learning,23.3,37.4,22.5,44.8,50.8,0,48.6,0,26.4
STU0419,Deep Learning,77.5,100.0,87.7,87.9,99.5,0,94.0,0,88.2
STU0419,Python for AI,74.7,53.1,56.1,71.6,59.6,0,66.6,0,60.0
STU0419,Data Structures & Algorithms,36.3,11.4,37.3,43.5,42.3,0,43.0,0,30.6
STU0419,Statistics for AI,26.1,40.3,13.8,32.3,46.0,0,40.2,0,23.5
STU0420,Machine Learning,24.7,0.0,3.0,21.0,18.2,0,20.1,0,7.7
STU0420,Deep Learning,49.9,50.8,13.7,44.4,40.6,0,38.6,0,32.0
STU0420,Python for AI,54.1,32.4,25.1,62.6,41.3,0,50.3,0,34.2
STU0420,Data Structures & Algorithms,14.0,30.9,14.4,38.7,36.6,0,34.5,0,18.5
STU0420,Statistics for AI,19.0,23.9,0.0,31.8,18.8,0,22.7,0,10.7
STU0421,Machine Learning,54.4,38.4,55.3,47.4,52.5,0,51.9,0,50.9
STU0421,Deep Learning,17.5,17.7,23.6,23.1,18.3,0,21.2,0,20.6
STU0421,Python for AI,72.1,40.9,22.1,62.3,58.0,0,57.4,0,39.3
STU0421,Data Structures & Algorithms,32.2,48.9,28.2,47.6,47.0,0,44.8,0,34.4
STU0421,Statistics for AI,31.3,40.1,40.0,40.3,40.6,0,43.4,0,37.9
STU0422,Machine Learning,13.4,8.7,34.0,34.4,28.4,0,31.2,0,22.5
STU0422,Deep Learning,60.3,64.2,54.9,54.7,54.7,0,57.5,0,58.5
STU0422,Python for AI,76.9,87.8,84.2,83.7,90.1,0,85.5,0,83.3
STU0422,Data Structures & Algorithms,68.8,87.4,50.5,70.4,74.7,0,72.3,0,64.3
STU0422,Statistics for AI,44.7,41.1,45.2,53.9,54.3,0,53.0,0,44.0
STU0423,Machine Learning,89.8,87.5,91.2,96.5,97.3,0,95.4,0,89.9
STU0423,Deep Learning,87.7,95.3,85.2,98.0,96.4,0,97.9,0,88.3
STU0423,Python for AI,92.0,88.9,92.6,100.0,100.0,0,100.0,0,91.5
STU0423,Data Structures & Algorithms,72.6,57.2,78.5,88.3,83.6,0,88.8,0,71.7
STU0423,Statistics for AI,98.4,90.1,84.1,95.5,97.6,0,97.7,0,89.2
STU0424,Machine Learning,47.5,46.3,72.9,53.2,45.7,0,51.3,0,59.9
STU0424,Deep Learning,20.1,40.3,49.9,48.3,45.3,0,46.4,0,40.0
STU0424,Python for AI,60.2,56.4,71.2,79.6,68.5,0,76.7,0,64.8
STU0424,Data Structures & Algorithms,26.9,66.5,43.6,43.7,54.0,0,47.1,0,45.2
STU0424,Statistics for AI,52.9,56.2,55.5,58.6,58.5,0,60.4,0,55.0
STU0425,Machine Learning,68.1,64.9,51.4,69.7,66.2,0,67.6,0,58.9
STU0425,Deep Learning,59.4,65.5,70.1,72.2,66.0,0,66.2,0,66.3
STU0425,Python for AI,19.7,46.5,28.9,38.5,50.1,0,43.3,0,31.0
STU0425,Data Structures & Algorithms,21.5,25.0,27.4,42.5,38.1,0,40.9,0,25.3
STU0425,Statistics for AI,68.7,81.9,58.2,85.9,87.5,0,82.6,0,66.7
STU0426,Machine Learning,48.9,35.5,57.1,41.2,34.9,0,41.5,0,49.7
STU0426,Deep Learning,44.4,25.2,59.4,68.7,48.1,0,66.3,0,47.1
STU0426,Python for AI,11.9,8.4,37.0,32.9,30.8,0,34.7,0,23.6
STU0426,Data Structures & Algorithms,5.5,9.9,48.2,25.2,20.9,0,31.0,0,28.0
STU0426,Statistics for AI,58.7,66.5,62.2,54.2,54.9,0,57.9,0,62.4
STU0427,Machine Learning,36.3,49.5,42.0,35.4,42.4,0,40.7,0,42.5
STU0427,Deep Learning,61.2,45.3,49.1,51.6,53.7,0,51.4,0,51.2
STU0427,Python for AI,79.6,87.7,85.5,83.6,89.5,0,85.4,0,84.6
STU0427,Data Structures & Algorithms,26.9,23.3,29.1,33.1,42.6,0,36.3,0,27.1
STU0427,Statistics for AI,71.2,87.6,90.8,84.4,93.3,0,90.7,0,85.1
STU0428,Machine Learning,7.8,18.4,0.0,9.8,17.9,0,14.9,0,6.6
STU0428,Deep Learning,14.1,16.7,23.2,24.4,27.0,0,25.4,0,19.3
STU0428,Python for AI,56.5,71.3,68.0,56.7,61.2,0,59.7,0,65.9
STU0428,Data Structures & Algorithms,23.8,16.4,11.8,21.1,18.2,0,21.2,0,16.0
STU0428,Statistics for AI,29.0,34.4,25.3,33.9,32.3,0,31.8,0,28.5
STU0429,Machine Learning,44.5,35.1,26.8,46.8,45.0,0,46.7,0,33.3
STU0429,Deep Learning,71.5,71.4,71.6,72.1,87.3,0,79.9,0,71.6
STU0429,Python for AI,41.4,48.1,21.7,38.5,43.0,0,37.9,0,33.2
STU0429,Data Structures & Algorithms,97.5,96.0,86.3,97.0,96.1,0,96.2,0,91.5
STU0429,Statistics for AI,48.4,52.1,64.0,53.7,58.8,0,59.0,0,57.1
STU0430,Machine Learning,91.9,100.0,42.2,68.2,72.1,0,71.9,0,69.1
STU0430,Deep Learning,50.7,29.3,19.0,51.1,44.9,0,50.2,0,29.5
STU0430,Python for AI,100.0,79.8,60.6,98.7,94.5,0,96.3,0,75.2
STU0430,Data Structures & Algorithms,32.7,27.0,0.0,31.0,27.7,0,29.8,0,14.9
STU0430,Statistics for AI,60.7,25.2,24.4,48.2,48.6,0,48.7,0,33.7
STU0431,Machine Learning,58.3,44.0,47.9,54.3,54.5,0,53.0,0,49.5
STU0431,Deep Learning,86.1,86.6,79.8,98.6,96.7,0,97.9,0,83.1
STU0431,Python for AI,56.6,54.7,62.2,73.3,69.3,0,71.4,0,58.9
STU0431,Data Structures & Algorithms,56.7,50.7,68.6,59.4,60.6,0,65.4,0,61.1
STU0431,Statistics for AI,59.6,52.9,55.9,64.4,59.0,0,63.0,0,56.1
STU0432,Machine Learning,0.0,6.7,23.9,11.0,18.1,0,12.8,0,13.6
STU0432,Deep Learning,0.0,1.6,18.5,9.7,24.8,0,15.7,0,9.7
STU0432,Python for AI,0.0,0.0,37.7,19.0,17.2,0,19.8,0,18.8
STU0432,Data Structures & Algorithms,2.3,1.5,38.1,34.6,31.3,0,29.9,0,20.0
STU0432,Statistics for AI,0.0,0.0,40.2,24.0,25.8,0,25.0,0,20.1
STU0433,Machine Learning,57.8,88.3,63.9,74.1,82.6,0,77.5,0,68.4
STU0433,Deep Learning,93.1,83.2,89.3,99.4,100.0,0,99.6,0,88.7
